"Marca temporal";"¿Cuál es su perfil?";"¿Qué medios de comunicación usa en el contexto universitario?";"¿Cómo prefiere la interacción con el estudiantado (clases, tutorías, ...)?";"Valore la importancia de las siguientes características de la interacción del profesorado hacia el estudiantado. [La rapidez en la respuesta]";"Valore la importancia de las siguientes características de la interacción del profesorado hacia el estudiantado. [Disponibilidad para resolver dudas]";"Valore la importancia de las siguientes características de la interacción del profesorado hacia el estudiantado. [Retroalimentación constructiva]";"Valore la importancia de las siguientes características de la interacción del profesorado hacia el estudiantado. [Empatía y comprensión]";"Valore la importancia de las siguientes características de la interacción del profesorado hacia el estudiantado. [Uso de ejemplos prácticos]";"Valore la importancia de las siguientes características de la interacción del profesorado hacia el estudiantado. [Flexibilidad en los horarios de atención]";"Valore la importancia de las siguientes características de la interacción del profesorado hacia el estudiantado. [Accesibilidad a través de diferentes medios (correo, chat, etc.)]";"Valore la importancia de las siguientes características de la interacción del profesorado hacia el estudiantado. [Motivación y apoyo continuo]";"Valore la importancia de las siguientes características de la interacción del profesorado hacia el estudiantado. [Confianza en las respuestas]";"Valore la importancia de las siguientes características de la interacción del profesorado hacia el estudiantado. [Personalización de las respuestas]";"¿Qué chatbots (programas que simulan una conversación humana para proporcionar información o realizar tareas) conoce y/o usa? [ChatGPT]";"¿Qué chatbots (programas que simulan una conversación humana para proporcionar información o realizar tareas) conoce y/o usa? [Copilot/Bing Chat]";"¿Qué chatbots (programas que simulan una conversación humana para proporcionar información o realizar tareas) conoce y/o usa? [Gemini]";"¿Qué chatbots (programas que simulan una conversación humana para proporcionar información o realizar tareas) conoce y/o usa? [Claude]";"¿Qué chatbots (programas que simulan una conversación humana para proporcionar información o realizar tareas) conoce y/o usa? [NotebookLM]";"Si conoce y/o usa otro chatbot puede indicar el nombre y el uso aquí:";"¿Con que frecuencia utiliza chatbots?";"Relacionado con la docencia en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Preparar ejercicios o ejemplos]";"Relacionado con la docencia en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Generar material didáctico complementario]";"Relacionado con la docencia en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Mejorar la corrección preliminar de ejercicios y dar retroalimentación]";"Relacionado con la docencia en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Ayudar en la resolución de ejercicios como un/a tutor/a]";"Relacionado con la docencia en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Asistencia en procedimientos legales, becas y ayudas]";"Relacionado con la docencia en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Comunicación entre el profesorado y el alumnado]";"Relacionado con la docencia en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Responder a preguntas administrativas]";"Relacionado con la docencia en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Resumir material didáctico (a partir de vídeos, de texto, etc.)]";"Relacionado con la docencia en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Responder a preguntas sobre el temario]";"Relacionado con la docencia en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Recordar fechas importantes (deadlines, entregas de trabajos...)]";"Relacionado con la docencia en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Tareas de traducción]";"Si le parece útil otro uso de chatbots relacionado con la docencia en el contexto universitario puede indicarlo aquí:";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots proporcionan respuestas confiables y precisas a mis preguntas académicas.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots pueden ofrecer explicaciones claras y comprensibles sobre temas complejos.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots me ayudan con mis tareas y proyectos.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots deben ser una parte integral de la experiencia educativa de un/a estudiante.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots pueden ayudar a mejorar las habilidades de estudio y aprendizaje.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [El uso de chatbots en el ámbito universitario es ético.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots manejan correctamente los datos sensibles.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots proporcionan información sesgada.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots tienen un problema de privacidad.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [El uso de chatbots conduce a la dependencia tecnológica.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots no respetan la privacidad de los usuarios.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [El uso de chatbots conduce a una falta de pensamiento crítico.]";"¿Cuál es su campo de estudio/área de trabajo?";"¿Qué edad tiene?";"¿Con qué género se identifica?";"Déjenos aquí cualquier comentario que quiera hacernos llegar sobre esta encuesta."
12/17/2024 18:46:54;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingeniería informática ";21;"Masculino";
12/17/2024 18:47:15;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";20;"Masculino";
12/17/2024 18:50:15;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";20;"Femenino";
12/17/2024 18:51:11;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";22;"Masculino";
12/17/2024 18:52:32;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";22;"Masculino";
12/17/2024 19:07:37;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";20;"Masculino";
12/17/2024 20:00:59;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ciencias Económicas y Empresariales";19;"Masculino";
12/17/2024 20:12:46;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Matemáticas y Física";19;"Femenino";
12/17/2024 20:29:43;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";20;"Masculino";
12/17/2024 20:49:34;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Filosofía, Filología y Lingüística";19;"Femenino";
12/17/2024 21:09:15;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ciencias Económicas y Empresariales";17;"Femenino";
12/17/2024 21:25:55;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";24;"Masculino";
12/17/2024 21:32:08;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";20;"Masculino";"En mi experiencia, estudio ingeniería informática y uso los chatbots con frecuencia, el mayor problema es la falta de formación del alumnado, personalmente lo uso para que me haga el grueso de la actividad, por ejemplo, escribir un correo, pero luego soy yo el que tiene que responsabilizarse y ajustarlo manualmente o afinar mi entrada. Considero que de momento nadie sabe cómo usar los chatbots de forma óptima por lo que habría que invertir en formación tanto del profesorado como del alumnado porque tiene un potencial increíble."
12/17/2024 22:52:48;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";21;"Masculino";"Muy bien planteada respecto a la anterior y más completa."
12/18/2024 9:22:49;"Estudiante (de posgrado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";22;"Masculino";
12/18/2024 9:23:56;"Estudiante (de posgrado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";22;"Masculino";
12/18/2024 9:58:08;"Estudiante (de posgrado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";22;"Masculino";
12/18/2024 10:22:58;"Estudiante (de posgrado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";35;"Masculino";"sería muy útil proporcionar a los estudiantes acceso a una licencia chatgpt pro"
12/18/2024 10:40:30;"Estudiante (de posgrado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";22;"Masculino";
12/18/2024 11:13:52;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Filosofía, Filología y Lingüística";19;"Femenino";
12/18/2024 12:51:09;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Filosofía, Filología y Lingüística";20;"Masculino";
12/18/2024 12:51:34;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Filosofía, Filología y Lingüística";20;"Femenino";
12/18/2024 12:51:45;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Filosofía, Filología y Lingüística";20;"Femenino";
12/18/2024 12:52:00;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Filosofía, Filología y Lingüística";22;"Masculino";
12/18/2024 12:52:55;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Traducción y Turismo";20;"Femenino";
12/18/2024 12:53:02;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Traducción e interpretación";19;"Femenino";
12/18/2024 12:53:44;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Traducción e interpretación";20;"Femenino";
12/18/2024 12:54:08;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Traducción e Interpretación";20;"Femenino";
12/18/2024 14:08:13;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";46;"Masculino";
12/19/2024 11:52:35;"Estudiante (de posgrado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ciencias de la Actividad Física y del Deporte";31;"Masculino";
12/19/2024 18:07:34;"Docente";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.)";"Clases presenciales en el aula";"Importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Importante";"Muy importante";"Importante";"Muy importante";"Lo uso tanto en el conexto universitario como para otras tareas";;;;"Lo uso tanto en el conexto universitario como para otras tareas";;"A veces";"Lo he hecho";"Lo he hecho";"Me gustaría hacerlo";"No me parece útil";"No me parece útil";"No me parece útil";"No me parece útil";"Lo he hecho";"Lo he hecho";"Me gustaría hacerlo";"Lo he hecho";;"Más bien de acuerdo";"Completamente de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Ciencias Sociales y Estudios de Género";57;"Masculino";
12/20/2024 8:36:54;"Docente";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), WhatsApp";"Mensajes en plataformas de aprendizaje, Clases presenciales en el aula, Foros de discusión en línea, Correos electrónicos";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Lo uso tanto en el conexto universitario como para otras tareas";;;;;;"A veces";"Lo he hecho";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";;"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ciencias del Comportamiento y de la Educación";58;"Masculino";
1/2/2025 17:30:08;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Filosofía, Filología y Lingüística";20;"Masculino";
1/8/2025 18:52:54;"Estudiante (de grado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";22;"Masculino";
1/14/2025 10:08:36;"Docente";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.)";"Mensajes en plataformas de aprendizaje, Clases presenciales en el aula, Correos electrónicos";"Moderadamente importante";"Moderadamente importante";"Muy importante";"Muy importante";"Importante";"Importante";"Importante";"Importante";"Importante";"Importante";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo uso en el conexto universitario";"Lo conozco pero no lo he usado";"No lo conozco";"No lo conozco";;"A veces";"Lo he hecho";"No me parece útil";"Me gustaría hacerlo";"No me parece útil";"No me parece útil";"No me parece útil";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"No me parece útil";"Lo he hecho";;"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Más bien en desacuerdo";"Completamente de acuerdo";"Más bien en desacuerdo";"Más bien de acuerdo";"Ingenierías de la Comunicación, Computación y Electrónica";27;"Masculino";
1/14/2025 12:40:23;"Estudiante (de posgrado)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";27;"Masculino";
